Daily Time Spent on Site,Age,Area Income,Daily Internet Usage,Ad Topic Line,City,Male,Country,Timestamp,Clicked on Ad
7.458,36,70701.31,92.208,Configurable mission-critical algorithm,East Carlos,0,Jamaica,2016-07-22 11:05:10,0
7.75,28,60997.84,90.136,Face-to-face responsive alliance,Kennedyfurt,1,Antarctica (the territory South of 60 deg S),2016-07-13 14:05:22,0
8.716,33,60805.93,78.86,Reduced holistic help-desk,Blairville,0,China,2016-02-11 11:50:26,0
8.716,37,50711.68,92.78,Pre-emptive content-based frame,East Donnatown,1,Western Sahara,2016-03-16 20:33:10,0
6.626,47,14548.06,71.616,Optional full-range projection,Matthewtown,1,Lebanon,2016-04-25 19:31:39,1
6.515000000000001,29,41335.84,46.92,Expanded value-added emulation,Brandonbury,0,Hong Kong,2016-07-14 22:43:29,1
6.825,33,76480.16,79.54400000000001,Organic well-modulated database,New Jamestown,1,Vanuatu,2016-05-30 08:02:35,0
7.348999999999999,38,67132.46,97.692,Organic 3rdgeneration encryption,Mosleyburgh,0,Vanuatu,2016-02-14 11:36:08,0
3.9189999999999996,54,52581.16,69.22,Stand-alone empowering benchmark,Leahside,0,Guatemala,2016-01-23 21:15:57,1
8.015,25,55195.61,85.796,Monitored intermediate circuit,West Wendyland,0,Greenland,2016-07-18 02:51:19,0
8.676,28,48679.54,75.964,Object-based leadingedge complexity,Lawrenceborough,0,Syrian Arab Republic,2016-02-10 08:21:13,0
7.388,29,63109.74,93.444,Digitized zero-defect implementation,Kennethview,0,Saint Helena,2016-01-04 06:37:15,0
5.86,19,44490.09,79.172,Configurable impactful firmware,West Mariafort,1,Lebanon,2016-06-05 21:38:22,0
6.976999999999999,54,57667.99,52.908,Face-to-face dedicated flexibility,Port Sherrystad,0,Malta,2016-06-01 03:17:50,1
8.727,30,51824.01,81.708,Fully-configurable 5thgeneration circuit,West Melissashire,1,Christmas Island,2016-03-06 06:51:23,1
7.765000000000001,28,66198.66,83.204,Configurable impactful capacity,Pamelamouth,0,Ukraine,2016-02-26 19:35:54,0
7.601999999999999,40,73174.19,87.82000000000001,Distributed leadingedge orchestration,Lesliefort,0,Malta,2016-07-13 14:30:14,0
7.884,26,56593.8,87.064,Persistent even-keeled application,Shawnside,1,Italy,2016-06-29 07:20:46,0
7.133,23,31072.44,67.76,Optimized attitude-oriented initiative,Josephmouth,0,Japan,2016-03-15 06:54:21,1
8.190000000000001,41,66773.83,90.188,Multi-channeled 3rdgeneration model,Garciatown,0,Mauritius,2016-06-11 06:47:55,0
4.689,48,72553.94,70.712,Polarized mission-critical structure,Chaseshire,1,Turkey,2016-07-17 13:22:43,1
7.779999999999999,57,43708.88,61.176,Virtual executive implementation,Destinyfurt,0,Namibia,2016-02-14 14:38:01,1
4.544,43,48453.55,47.708,Enhanced intermediate standardization,Mezaton,0,China,2016-05-04 05:01:37,1
6.9959999999999996,31,73413.87,85.624,Realigned tangible collaboration,New Kayla,1,Netherlands,2016-05-20 12:17:28,0
8.735,35,58114.3,63.315999999999995,Cloned dedicated analyzer,Carsonshire,1,Gibraltar,2016-01-26 02:47:17,0
4.942,53,45465.25,51.2,Ameliorated well-modulated complexity,Jacquelineshire,1,Congo,2016-07-07 18:07:19,1
7.127,21,50147.72,86.412,Quality-focused bi-directional throughput,South Blakestad,1,Senegal,2016-01-11 12:46:31,0
4.919,38,61004.51,49.232,Versatile solution-oriented secured line,North Mark,0,Hungary,2016-05-12 12:11:12,1
3.996,35,53898.89,55.408,Phased leadingedge budgetary management,Kingchester,1,Pitcairn Islands,2016-02-28 23:21:22,1
8.501000000000001,29,59797.64,77.0,Devolved exuding Local Area Network,Evansfurt,0,Slovakia (Slovak Republic),2016-05-03 16:02:50,0
6.8950000000000005,51,74623.27,74.34,Front-line bandwidth-monitored capacity,South Adamhaven,1,United States Virgin Islands,2016-03-15 20:19:20,0
6.759,45,58677.69,45.476,User-centric solution-oriented emulation,Brittanyborough,0,Monaco,2016-07-23 05:21:39,1
7.571,34,62109.8,98.424,Phased hybrid intranet,Barbershire,0,Portugal,2016-03-11 10:01:23,0
4.307,36,60583.02,55.052,Monitored zero administration collaboration,East Ericport,1,Turkey,2016-02-11 20:45:46,1
3.947,43,65576.05,65.392,Team-oriented systematic installation,Crawfordfurt,1,Uganda,2016-07-06 23:09:07,1
4.822,40,73882.91,85.732,Inverse national core,Turnerville,0,Norfolk Island,2016-03-22 19:14:47,0
7.676,25,50468.36,92.308,Secured uniform instruction set,Kylieview,1,Niue,2016-05-26 13:28:36,0
7.874,27,51409.45,93.9,Quality-focused zero tolerance matrices,West Zacharyborough,0,Ukraine,2016-06-18 19:10:14,0
6.747,24,60514.05,90.02000000000001,Multi-tiered heuristic strategy,Watsonfort,1,Vanuatu,2016-03-20 07:12:52,0
8.117,30,57195.96,92.764,Optimized static archive,Dayton,1,United States Minor Outlying Islands,2016-06-03 07:00:36,0
8.966,34,52802.58,68.49199999999999,Advanced didactic conglomeration,Nicholasport,1,Armenia,2016-02-03 15:15:42,0
7.959999999999999,28,56570.06,90.94800000000001,Synergistic discrete middleware,Whitneyfort,1,Sweden,2016-05-03 16:55:02,0
6.553,19,51049.47,76.068,Pre-emptive client-server installation,Coffeytown,1,Timor-Leste,2016-06-20 02:25:12,0
6.186999999999999,35,66629.61,100.08,Multi-channeled attitude-oriented toolset,North Johnside,1,French Southern Territories,2016-07-10 19:15:52,0
8.315999999999999,41,70185.06,77.97999999999999,Decentralized 24hour approach,Robinsonland,0,Finland,2016-01-04 04:00:35,0
4.411,41,43111.41,48.495999999999995,Organic next generation matrix,Lake David,1,Saint Vincent and the Grenadines,2016-04-20 16:49:15,1
5.657,26,56435.6,52.791999999999994,Multi-channeled non-volatile website,West Ericaport,0,Senegal,2016-01-23 13:14:18,1
8.391,29,53223.58,89.148,Distributed bifurcated challenge,Haleberg,0,Burundi,2016-01-04 22:27:25,0
7.9799999999999995,28,57179.91,91.952,Customizable zero-defect Internet solution,West Michaelport,1,Bahamas,2016-04-08 22:40:55,0
7.123,52,41521.28,49.036,Self-enabling zero administration neural-net,Ericksonmouth,0,Sweden,2016-01-05 11:53:17,1
4.723,43,73538.09,84.348,Optimized upward-trending productivity,Yangside,1,Svalbard & Jan Mayen Islands,2016-03-17 22:24:02,1
8.237,30,63664.32,82.976,Open-architected system-worthy ability,Estradafurt,0,Tonga,2016-06-29 04:23:10,0
4.363,38,61757.12,54.1,Quality-focused maximized extranet,Frankport,1,Korea,2016-05-25 19:45:16,1
7.090000000000001,28,71727.51,76.38,Centralized client-driven workforce,Port Juan,0,Kyrgyz Republic,2016-06-17 23:19:38,0
7.19,29,72203.96,77.316,De-engineered intangible flexibility,Williamsside,1,Costa Rica,2016-04-24 07:20:16,0
6.212,37,50671.6,42.344,Re-engineered intangible software,Johnsonview,1,Liechtenstein,2016-03-18 13:00:12,1
6.734999999999999,29,47510.42,47.476,Sharable secondary Graphical User Interface,East Heidi,0,Zimbabwe,2016-04-28 21:58:25,1
5.799,50,62466.1,49.832,Innovative homogeneous alliance,New Angelview,0,Costa Rica,2016-02-12 08:46:15,1
6.68,29,59683.16,99.404,Diverse leadingedge website,Lake Brandonview,0,Hungary,2016-07-11 13:23:37,1
4.913,32,41097.17,48.196,Optimized intermediate help-desk,Morganport,0,Fiji,2016-01-29 00:45:19,1
4.511,58,39799.73,78.276,Sharable reciprocal project,Browntown,0,Netherlands,2016-01-05 16:26:44,1
5.4350000000000005,42,76984.21,65.608,Proactive interactive service-desk,Lake Hailey,0,Sweden,2016-06-20 08:22:09,0
6.182,59,57877.15,60.772000000000006,Open-architected needs-based customer loyalty,Olsonside,1,Barbados,2016-02-06 17:48:28,1
7.775,31,59047.91,96.256,Multi-lateral motivating circuit,Coxhaven,1,Paraguay,2016-06-22 17:19:09,0
7.061,28,72154.68,76.048,Assimilated encompassing portal,Meaganfort,0,Italy,2016-04-16 05:24:33,0
8.272,31,65704.79,71.928,Cross-group global orchestration,North Monicaville,0,Belarus,2016-01-17 05:07:11,0
7.687,36,72948.76,85.036,Down-sized bandwidth-monitored core,Mullenside,0,South Georgia and the South Sandwich Islands,2016-07-08 22:30:10,0
6.507,34,73941.91,91.012,Monitored explicit hierarchy,Princebury,1,Anguilla,2016-03-11 00:05:48,0
5.693,37,57887.64,44.72,Reactive demand-driven strategy,Bradleyside,0,Sierra Leone,2016-06-10 00:35:15,1
4.886,35,62463.7,51.348,Universal empowering adapter,Elizabethbury,1,Saint Martin,2016-01-04 00:44:57,1
3.656,29,42838.29,78.356,Team-oriented bi-directional secured line,West Ryan,0,Uganda,2016-01-01 15:14:24,1
8.573,32,43778.88,59.1,Stand-alone radical throughput,New Tammy,1,Saudi Arabia,2016-07-10 17:24:51,1
7.581,40,71157.05,91.676,Inverse zero-defect capability,Sanchezland,0,Greenland,2016-03-27 19:50:11,0
7.294,31,74159.69,76.336,Multi-tiered real-time implementation,Rogerland,0,Venezuela,2016-04-29 13:38:19,0
5.363,54,50333.72,50.516000000000005,Front-line zero-defect array,Vanessaview,1,Liberia,2016-01-08 18:13:43,1
5.235,25,33293.78,59.044000000000004,Mandatory 4thgeneration structure,Jessicashire,1,Mali,2016-06-05 07:54:30,1
5.284000000000001,51,38641.2,48.628,Synergistic asynchronous superstructure,Melissachester,1,Bosnia and Herzegovina,2016-06-29 10:50:45,1
5.1579999999999995,33,49822.78,46.364,Vision-oriented system-worthy forecast,Johnsontown,0,Brunei Darussalam,2016-04-24 13:46:10,1
4.232,29,63891.29,74.836,Digitized radical architecture,New Joshuaport,1,South Georgia and the South Sandwich Islands,2016-02-14 04:14:13,1
5.504,42,43881.73,42.784,Quality-focused optimizing parallelism,Hernandezside,1,Czech Republic,2016-06-15 05:43:02,1
6.858,41,13996.5,68.616,Exclusive discrete firmware,New Williamville,1,El Salvador,2016-07-06 12:04:29,1
8.554,27,48761.14,70.172,Right-sized solution-oriented benchmark,Gilbertville,1,Tokelau,2016-03-31 13:54:51,0
7.114,30,69758.31,89.928,Assimilated stable encryption,Newmanberg,0,France,2016-06-21 00:52:47,0
6.438,19,52530.1,72.188,Configurable dynamic secured line,West Alice,1,Gabon,2016-05-27 05:23:26,0
8.885,40,58363.12,85.584,Cloned optimal leverage,Cannonbury,0,Bulgaria,2016-01-17 18:45:55,0
6.679,60,60575.99,79.32000000000001,Decentralized client-driven data-warehouse,Shelbyport,1,Burkina Faso,2016-04-07 20:34:42,1
3.2600000000000002,45,48206.04,74.188,Multi-tiered interactive neural-net,New Henry,0,Mayotte,2016-05-02 18:37:01,1
4.388,54,31523.09,66.74,Enhanced methodical database,Dustinmouth,1,Somalia,2016-06-04 17:24:07,1
5.646,26,66187.58,60.652,Ameliorated leadingedge help-desk,South Lisa,0,Albania,2016-04-07 18:52:57,1
7.218000000000001,30,69438.04,90.00800000000001,De-engineered attitude-oriented projection,Lisamouth,0,Bolivia,2016-06-10 22:21:10,0
5.267,44,14775.5,76.50399999999999,Persevering 5thgeneration knowledge user,New Hollyberg,0,Jersey,2016-05-19 06:37:38,1
8.055,35,68016.9,87.964,Extended grid-enabled hierarchy,Port Brittanyville,0,British Virgin Islands,2016-03-28 23:01:24,0
6.784999999999999,41,78520.99,81.08,Reactive tangible contingency,East Ronald,1,Saint Helena,2016-01-21 22:51:34,1
7.555,36,31998.72,49.483999999999995,Decentralized attitude-oriented interface,South Davidmouth,1,Bosnia and Herzegovina,2016-03-12 06:05:12,1
8.046,29,56909.3,92.312,Mandatory coherent groupware,Carterton,0,India,2016-06-04 09:13:29,0
8.269,29,61161.29,66.964,Fully-configurable eco-centric frame,Rachelhaven,1,Georgia,2016-05-24 10:16:38,0
3.521,39,52340.1,61.6,Advanced disintermediate data-warehouse,New Timothy,1,United States Minor Outlying Islands,2016-03-25 06:36:53,1
3.6369999999999996,40,47338.94,57.812,Quality-focused zero-defect data-warehouse,North Jessicaville,1,Kiribati,2016-04-22 00:28:18,1
7.406999999999999,22,50950.24,66.172,Cross-group non-volatile secured line,Joneston,1,Ghana,2016-03-22 04:13:35,0
5.996,33,77143.61,79.064,Expanded modular application,Staceyfort,0,Samoa,2016-01-14 08:27:04,1
8.562000000000001,29,57032.36,78.272,Triple-buffered systematic info-mediaries,South Dianeshire,0,Iran,2016-04-14 21:37:49,0
4.088,33,48554.45,54.472,Networked non-volatile synergy,West Shannon,1,Costa Rica,2016-05-31 17:50:15,1
3.6979999999999995,31,39552.49,67.148,Fully-configurable clear-thinking throughput,Micheletown,1,Northern Mariana Islands,2016-03-17 06:25:47,1
3.5490000000000004,47,36884.23,68.01599999999999,Front-line actuating functionalities,North Brittanyburgh,0,Liechtenstein,2016-04-13 07:07:36,1
5.656000000000001,26,68783.45,81.788,Compatible composite project,Port Jasmine,1,Grenada,2016-02-03 22:11:13,0
3.662,32,51119.93,64.976,Customer-focused solution-oriented software,New Sabrina,1,Poland,2016-02-02 19:59:17,1
4.9350000000000005,49,44304.13,47.944,Inverse stable synergy,Lake Charlottestad,0,Kenya,2016-04-07 20:38:02,1
7.564,29,69718.19,81.928,Pre-emptive well-modulated moderator,West Rhondamouth,1,Iran,2016-03-15 19:35:19,0
7.922,27,63429.18,79.51599999999999,Intuitive modular system engine,North Debra,1,Belgium,2016-03-11 12:39:19,0
7.705,34,65756.36,94.432,Centralized value-added hierarchy,Villanuevastad,0,Namibia,2016-05-17 18:06:46,0
6.683,46,77871.75,78.46799999999999,Assimilated hybrid initiative,North Jeremyport,1,Cyprus,2016-02-28 23:10:32,0
7.62,24,47258.59,91.524,Optimized coherent Internet solution,Lake Susan,1,Japan,2016-03-02 06:35:08,0
5.664,29,55984.89,49.296,Versatile 6thgeneration parallelism,Lake John,1,Zimbabwe,2016-02-27 08:52:50,1
5.333,34,44275.13,44.652,Configurable impactful productivity,Courtneyfort,1,Andorra,2016-03-14 04:34:35,1
5.063000000000001,50,25767.16,56.891999999999996,Operative full-range forecast,Tammymouth,0,Luxembourg,2016-03-10 15:07:44,1
4.184,49,37605.11,55.727999999999994,Operative secondary functionalities,Lake Vanessa,0,Cyprus,2016-05-01 08:27:12,1
5.392,41,25739.09,50.184,Business-focused transitional solution,Lake Amanda,1,Turkey,2016-06-12 11:17:25,1
8.389,28,60188.38,72.352,Ameliorated intermediate Graphical User Interface,Mariemouth,1,Hong Kong,2016-05-28 12:20:15,0
5.532,43,67682.32,51.06,Managed 24hour analyzer,Port Douglasborough,0,Netherlands,2016-03-18 09:08:39,1
5.322,44,44307.18,43.54,Horizontal client-server database,Port Aprilville,0,United States Virgin Islands,2016-05-26 06:03:57,1
4.316,35,25371.52,62.444,Implemented didactic support,Williamsport,1,Marshall Islands,2016-07-06 03:40:17,1
6.751,43,23942.61,50.88,Digitized homogeneous core,Lake Faith,0,Western Sahara,2016-04-29 14:10:00,1
4.316,29,50666.5,57.215999999999994,Robust holistic application,Wendyville,1,Saint Vincent and the Grenadines,2016-03-05 20:53:19,1
7.989,30,50356.06,96.55199999999999,Synergized uniform hierarchy,Angelhaven,1,United States of America,2016-05-30 08:35:54,0
8.425,32,63936.5,68.36,Pre-emptive client-driven secured line,New Sean,1,Angola,2016-04-10 06:32:11,0
7.418000000000001,28,69874.18,81.548,Front-line even-keeled website,Lake Lisa,0,Cayman Islands,2016-01-20 02:31:36,0
8.578,34,50038.65,93.112,Persistent fault-tolerant service-desk,Valerieland,0,Swaziland,2016-07-20 21:53:42,0
8.096,39,67866.95,90.0,Integrated leadingedge frame,New Travis,1,Wallis and Futuna,2016-01-17 04:12:30,0
3.691,48,54645.2,63.876,Ameliorated coherent open architecture,North Samantha,0,Zimbabwe,2016-02-24 07:13:00,1
5.447,23,46780.09,56.608000000000004,Vision-oriented bifurcated contingency,Holderville,0,Chad,2016-03-26 19:37:46,1
8.198,34,67432.49,85.152,Up-sized maximized model,Patrickmouth,0,Saint Martin,2016-06-04 09:25:27,0
7.959999999999999,39,73392.28,77.692,Organized global flexibility,Lake Deannaborough,0,Rwanda,2016-04-22 07:48:33,0
5.7509999999999994,38,47682.28,42.284,Re-engineered zero-defect open architecture,Jeffreymouth,0,Moldova,2016-03-31 08:53:43,1
8.23,31,56735.83,92.884,Balanced executive definition,Davieshaven,0,Gabon,2016-04-16 08:36:08,0
7.321,30,51013.37,101.03999999999999,Networked logistical info-mediaries,Lake Jessicaville,1,Denmark,2016-05-12 20:57:10,1
7.909000000000001,32,69481.85,83.888,Optimized multimedia website,Hernandezchester,1,Svalbard & Jan Mayen Islands,2016-05-07 21:32:51,0
6.8469999999999995,28,67033.34,90.65599999999999,Focused coherent success,North Kennethside,0,Poland,2016-06-25 00:33:23,0
8.369,36,68717.0,77.02799999999999,Robust context-sensitive neural-net,Shelbyport,0,Fiji,2016-03-23 05:27:35,0
8.348,31,59340.99,89.088,Intuitive zero administration adapter,Williamport,1,Philippines,2016-03-04 13:47:47,0
4.349,45,47968.32,49.868,Synchronized full-range portal,Smithside,0,Vietnam,2016-06-14 12:08:10,1
6.669,35,48758.92,43.308,Integrated encompassing support,Vanessastad,0,Jersey,2016-05-11 19:13:42,1
4.846,49,61230.03,52.952,Devolved human-resource circuit,Lisamouth,1,Indonesia,2016-01-21 23:33:22,1
4.2509999999999994,30,54755.71,57.908,Grass-roots transitional flexibility,Lake Rhondaburgh,1,Palestinian Territory,2016-01-15 19:45:33,1
4.2829999999999995,34,54324.73,52.952,Vision-oriented methodical support,Cunninghamhaven,1,Latvia,2016-04-23 09:42:08,1
4.146,42,52177.4,51.592,Integrated impactful groupware,Robertstown,1,Malta,2016-05-23 08:06:24,1
4.599,33,51163.14,49.844,Face-to-face methodical intranet,South Mark,1,Afghanistan,2016-02-27 15:04:52,1
6.872,27,66861.67,90.388,Fundamental tangible moratorium,New Taylorburgh,0,Austria,2016-02-23 17:37:46,0
6.311,34,63107.88,101.976,Balanced mobile Local Area Network,Port Karenfurt,1,Micronesia,2016-03-17 22:59:46,0
4.921,46,49206.4,46.239999999999995,Realigned 24/7 core,Carterland,0,Mexico,2016-02-28 03:34:35,1
5.577,49,55942.04,46.932,Fully-configurable high-level groupware,East Shawn,1,Chile,2016-03-15 14:33:12,1
4.413,40,33601.84,51.391999999999996,Ameliorated discrete extranet,West Derekmouth,1,Cuba,2016-03-03 20:20:32,1
5.782,46,48867.36,43.024,Centralized asynchronous portal,Brandiland,1,Belarus,2016-04-06 14:16:52,1
7.2459999999999996,40,56683.32,45.412,Enhanced tertiary utilization,Cervantesshire,0,Malawi,2016-05-01 09:23:25,1
6.188000000000001,45,38260.89,43.272000000000006,Balanced disintermediate conglomeration,North Debrashire,0,Afghanistan,2016-05-30 08:02:27,1
7.824,23,54106.21,79.716,Sharable value-added solution,Deannaville,0,Luxembourg,2016-04-04 11:39:51,0
7.461,38,71055.22,92.512,Networked impactful framework,East Christopher,1,South Africa,2016-04-06 23:10:40,0
8.918000000000001,37,46403.18,89.604,Public-key impactful neural-net,Rickymouth,1,Nepal,2016-04-26 21:45:50,0
4.4159999999999995,42,61690.93,53.367999999999995,Innovative interactive portal,Port Dennis,1,Spain,2016-05-25 00:34:59,1
5.574,37,26130.93,49.736000000000004,Networked asymmetric infrastructure,Lake Michelle,1,Hong Kong,2016-02-11 16:45:41,1
8.882,36,58638.75,67.64,Assimilated discrete strategy,East Johnport,0,Slovakia (Slovak Republic),2016-01-30 00:05:37,0
7.039,32,47357.39,104.60799999999999,Phased 5thgeneration open system,Sabrinaview,1,Cayman Islands,2016-07-12 10:56:21,0
5.904999999999999,52,50086.17,47.38,Upgradable logistical flexibility,Kristinfurt,1,Uganda,2016-04-23 03:46:34,1
7.858,33,51772.58,100.04400000000001,Centralized user-facing service-desk,Chapmanland,1,Vanuatu,2016-04-16 10:36:49,0
3.511,35,47638.3,63.212,Extended analyzing emulation,North Jonathan,1,Anguilla,2016-03-11 13:07:30,1
6.039,45,38987.42,43.3,Front-line methodical utilization,Port Christina,1,Switzerland,2016-03-02 15:39:02,1
8.156,26,51363.16,85.47999999999999,Open-source scalable protocol,Juanport,1,Zimbabwe,2016-07-13 21:31:14,0
7.503,34,35764.49,102.228,Networked local secured line,East Mike,0,Uruguay,2016-05-29 18:12:00,1
5.087,24,62939.5,76.164,Programmable empowering orchestration,North Angelatown,0,Liberia,2016-05-10 17:13:47,1
8.28,30,58776.67,89.28,Enhanced systemic benchmark,West Steven,1,Egypt,2016-05-07 08:39:47,0
7.851000000000001,25,59106.12,82.284,Focused web-enabled Graphical User Interface,Riggsstad,1,Greece,2016-01-17 13:27:13,0
3.7649999999999997,51,50457.01,64.51599999999999,Automated stable help-desk,Davidview,1,Bahrain,2016-03-09 06:22:03,1
8.317,43,54251.78,97.76,Managed national hardware,Port Kevinborough,1,Sri Lanka,2016-04-05 18:02:49,0
9.137,45,51920.49,73.06,Re-engineered composite moratorium,Lawsonshire,1,Kazakhstan,2016-04-01 07:37:18,1
6.825,29,70324.8,88.03200000000001,Phased fault-tolerant definition,Wagnerchester,0,Greenland,2016-02-15 16:18:49,0
8.132,25,52416.18,66.26,Pre-emptive next generation Internet solution,Daisymouth,0,Moldova,2016-03-08 05:12:57,0
7.664,39,66217.31,96.6,Reverse-engineered web-enabled support,North Daniel,1,Poland,2016-02-09 23:38:30,0
7.406000000000001,50,60938.73,98.51599999999999,Horizontal intermediate monitoring,Port Jacquelinestad,1,Anguilla,2016-06-17 09:38:22,0
3.9530000000000003,33,40243.82,56.884,Intuitive transitional artificial intelligence,New Teresa,1,Central African Republic,2016-06-01 12:27:17,1
8.658,32,60151.77,78.372,Business-focused asynchronous budgetary management,Henryfort,1,Mexico,2016-02-26 23:44:44,0
9.075,40,45945.88,86.6,Decentralized methodical capability,Lake Joseph,0,Togo,2016-03-11 09:58:32,0
6.770999999999999,25,63430.33,90.304,Synergized intangible open system,Daviesborough,1,Armenia,2016-04-28 02:55:10,0
8.241,36,65882.81,88.83200000000001,Stand-alone logistical service-desk,North Brandon,0,Nicaragua,2016-04-12 04:22:42,0
4.582,27,64410.8,68.49600000000001,Expanded full-range synergy,Adamside,1,Eritrea,2016-02-10 20:43:38,1
7.679,27,55677.12,94.376,Open-architected intangible strategy,Wademouth,0,Canada,2016-05-01 23:21:53,0
7.005,33,75560.65,81.376,Diverse directional hardware,North Raymond,0,Croatia,2016-03-24 17:48:31,0
7.218999999999999,32,61067.58,100.128,Balanced discrete approach,Randolphport,1,Switzerland,2016-04-22 19:45:19,0
7.734999999999999,34,72330.57,66.904,Total bi-directional success,East Troyhaven,0,Yemen,2016-03-09 12:10:08,0
4.034000000000001,29,32549.95,69.5,Object-based motivating instruction set,Clarkborough,0,Tokelau,2016-03-30 05:29:38,1
6.739,44,51257.26,42.876,Realigned intermediate application,Josephberg,0,Armenia,2016-01-24 13:41:38,1
6.868,34,77220.42,74.812,Sharable encompassing database,Lake Jenniferton,1,Equatorial Guinea,2016-07-15 09:42:19,0
8.175,43,52520.75,99.78,Progressive 24/7 definition,Lake Jose,0,Barbados,2016-06-07 05:41:16,0
6.603,22,59422.47,86.94800000000001,Pre-emptive next generation strategy,Ashleymouth,0,American Samoa,2016-05-31 23:32:00,0
4.774,33,22456.04,61.972,Open-source 5thgeneration leverage,Henryland,1,Saint Lucia,2016-05-14 14:49:05,1
7.918000000000001,31,58443.99,94.784,Open-source holistic productivity,Lake Danielle,0,Algeria,2016-01-10 20:18:21,0
8.681000000000001,29,50820.74,79.848,Multi-channeled scalable moratorium,Joshuaburgh,1,Turkmenistan,2016-02-21 16:57:59,0
4.1530000000000005,42,67575.12,63.524,Optional tangible productivity,South Jeanneport,0,Mayotte,2016-05-23 00:32:54,1
7.0920000000000005,39,66522.79,99.924,Up-sized intangible circuit,New Nathan,1,South Africa,2016-07-21 20:30:06,0
4.684,45,34903.67,49.288,Virtual homogeneous budgetary management,Jonesshire,0,Macao,2016-05-15 18:44:50,1
4.4399999999999995,53,43073.78,56.379999999999995,Phased zero-defect portal,Mariahview,1,France,2016-06-30 00:43:40,1
5.2170000000000005,44,57594.7,46.148,Optional modular throughput,New Julianberg,1,Equatorial Guinea,2016-02-24 06:17:18,1
8.145,31,66027.31,82.336,Triple-buffered human-resource complexity,Randyshire,1,Mali,2016-05-30 21:22:22,0
5.4079999999999995,36,53012.94,44.408,Innovative cohesive pricing structure,Philipberg,1,Mayotte,2016-06-02 04:14:37,1
7.665000000000001,31,61117.5,95.372,Function-based executive moderator,West Dennis,0,Pakistan,2016-04-18 07:00:38,0
5.439,20,52563.22,68.76,Digitized content-based circuit,Richardshire,1,Guadeloupe,2016-02-29 18:06:21,1
3.774,40,65773.49,76.38,Balanced uniform algorithm,Lake James,0,Denmark,2016-05-27 12:45:37,1
6.986,25,50506.44,96.54400000000001,Triple-buffered foreground encryption,Austinborough,0,New Zealand,2016-01-12 21:17:15,0
8.537,36,66262.59,77.824,Front-line system-worthy flexibility,Alexandrafort,1,Netherlands Antilles,2016-01-27 17:08:19,0
8.099,26,35521.88,83.012,Centralized clear-thinking Graphic Interface,Melissastad,1,Belarus,2016-06-10 03:56:41,0
7.884,32,62430.55,94.116,Optimized 5thgeneration moratorium,Gonzalezburgh,1,Taiwan,2016-04-09 09:26:39,0
7.736,41,49597.08,46.316,Fully-configurable asynchronous firmware,Port Jennifer,0,El Salvador,2016-02-26 06:00:16,1
5.546,37,42078.89,43.239999999999995,Exclusive systematic algorithm,Chrismouth,0,Taiwan,2016-02-21 23:07:11,1
3.566,45,46197.59,60.688,Exclusive cohesive intranet,Port Beth,0,Peru,2016-04-29 14:08:26,1
5.078,51,49957.0,48.816,Vision-oriented asynchronous Internet solution,West David,0,Liberia,2016-02-11 17:02:07,1
4.047,38,24078.93,81.56,Sharable 5thgeneration access,Fraziershire,0,Burundi,2016-07-22 07:44:43,1
4.561999999999999,43,53647.81,48.512,Monitored homogeneous artificial intelligence,Robertfurt,0,Macao,2016-06-26 02:34:15,1
8.476,30,61039.13,71.476,Monitored 24/7 moratorium,South Pamela,0,Venezuela,2016-05-14 23:08:14,0
8.064,26,46974.15,88.636,Vision-oriented real-time framework,North Laurenview,0,Luxembourg,2016-05-24 10:04:39,0
7.593999999999999,27,53042.51,94.784,Future-proofed stable function,Campbellstad,1,Italy,2016-02-16 12:05:45,0
3.7009999999999996,50,48826.14,86.404,Secured encompassing Graphical User Interface,Port Derekberg,0,San Marino,2016-03-20 02:44:13,1
8.718,31,58287.86,77.44,Right-sized logistical middleware,West Andrew,0,Madagascar,2016-01-31 05:12:44,0
5.691,50,21773.22,58.576,Team-oriented executive core,West Randy,0,Norfolk Island,2016-04-01 05:17:28,1
7.523999999999999,24,52252.91,90.596,Vision-oriented next generation solution,South Christopher,0,Vanuatu,2016-02-25 16:33:24,0
4.284000000000001,52,27073.27,72.88,Enhanced optimizing website,Lake Michellebury,1,Tunisia,2016-03-21 11:02:49,1
6.756,47,50628.31,43.992000000000004,Reduced background data-warehouse,Zacharyton,0,Paraguay,2016-02-12 05:20:19,1
3.496,42,36913.51,64.196,Right-sized mobile initiative,West James,1,Macedonia,2016-06-01 16:10:30,1
8.745999999999999,37,61009.1,84.624,Synergized grid-enabled framework,Millerview,1,Heard Island and McDonald Islands,2016-06-16 03:17:45,0
4.186,39,53041.77,51.448,Open-source stable paradigm,Hawkinsbury,1,Ethiopia,2016-03-26 15:28:07,1
3.404,34,40182.84,69.952,Reverse-engineered context-sensitive emulation,Elizabethport,1,El Salvador,2016-02-16 07:37:28,1
5.496,42,59419.78,45.5,Public-key disintermediate emulation,West Amanda,1,Niger,2016-02-28 09:31:31,1
8.714,31,58235.21,79.76,Up-sized bifurcated capability,Wadestad,1,Timor-Leste,2016-05-18 01:00:52,0
7.8790000000000004,32,68324.48,86.116,Stand-alone background open system,Mauriceshire,1,Uruguay,2016-02-21 13:11:08,0
